subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuchora picha na maumbo,Kupamba picha,3,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kupamba picha aliyoichora kwa kutumia rangi au vifaa vingine na kueleza alivyotumia.,kalamu za rangi|karatasi za rangi ndogondogo|gundi|vitu vya asili kama majani,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Kupamba picha ni kuiongezea uzuri picha iliyochorwa kwa kutumia rangi mbalimbali au vifaa vidogo kama vipande vya karatasi na majani.,"Mwalimu huonesha picha zilizopambwa na kuwauliza watoto wanaona nini, kisha huwaachia wapambe picha wanazozipenda na kueleza vitu walivyotumia kupamba.",Mfano: mtoto anachora ua kisha anapamba petali zake kwa vipande vidogo vya karatasi za rangi na gundi.,Mtoto anaweza kupamba picha za salamu au kadi za sikukuu kwa ajili ya familia yake.,"Pamba picha unayoipenda::Mtoto anaongeza rangi au vifaa vidogo kwenye picha yake||Umetumia vitu gani kupamba picha?::Rangi, vipande vya karatasi na gundi||Je, unaona nini katika picha zilizopambwa?::Picha zenye rangi na mapambo mengi",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kusuka vitu,Kusuka kamba,3,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kusuka kamba kwa kuvuka nyuzi mbili au tatu kwa mfuatano sahihi.,nyuzi|kamba laini|makuti,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Kusuka kamba ni kazi ya kuunganisha nyuzi au vifaa vyembamba kwa kuvipishanisha ili kuunda kamba imara.,"Mwalimu huonesha picha ya watoto wakisuka kamba na kuuliza wanaona vitu gani na nini kinafanyika katika picha, kisha huwaongoza kufanya vitendo hivyo.",Mfano: mtoto anashika nyuzi tatu za rangi tofauti na kuzivuka moja baada ya nyingine hadi kuunda kamba ndefu.,Mtoto anaweza kusuka kamba ya kufunga mzigo mdogo au kutengeneza bangili ya kuchezea.,Unaona vitu gani katika picha ya kusuka?::Nyuzi na kamba zinazosukwa||Suka kamba kwa kutumia vifaa ulivyonavyo::Mtoto anavuka nyuzi kwa mfuatano kuunda kamba||Unasukaje kamba?::Nashika nyuzi na kuzivuka moja baada ya nyingine,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kusuka vitu,Kusuka mkeka,4,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kusuka vipande vya karatasi au makuti kwa mfuatano kuunda kipande cha mkeka.,makuti|vipande vya karatasi za rangi|majani marefu,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Kusuka mkeka ni kazi ya kupishanisha vipande vya makuti, majani au karatasi kwa mpangilio wa juu na chini ili kuunda kitu bapa kama mkeka.","Mwalimu huonesha picha ya watoto wakisuka mkeka na kuuliza kinachofanyika katika picha, kisha huwaongoza kusuka vipande vya karatasi kwa njia ile ile ya juu-chini.",Mfano: mtoto anachukua vipande vitano vya karatasi za rangi na kuvisuka juu na chini kwa kuvipishanisha ili kuunda kipande kidogo cha mkeka.,Mtoto anaweza kusuka mkeka mdogo wa kukalia wakati wa michezo nyumbani.,"Je, unaona nini kinafanyika katika picha za kusuka mkeka?::Watoto wanasuka vipande kuunda mkeka||Suka mkeka kwa kutumia vifaa ulivyonavyo::Mtoto anapishanisha vipande juu na chini kuunda mkeka||Unasukaje vipande vya mkeka?::Navipitisha juu na chini kwa mfuatano",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kusuka vitu,Matumizi ya mkeka uliosukwa,3,Maonyesho ya vitendo|Maswali na majibu,Kuwaongoza Wanafunzi,Mtoto anaweza kutaja matumizi ya mkeka aliousuka au anaouona nyumbani.,mkeka uliosukwa na watoto|mkeka wa kweli kutoka nyumbani,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Mkeka ulioshonwa hutumika kwa shughuli mbalimbali za nyumbani kama kukalia, kulalia au kuwekea vitu.","Mwalimu huuliza watoto unautumiaje mkeka baada ya kuwaonesha picha ya mkeka uliosukwa, na kuwaruhusu kueleza matumizi wanayoyajua kutoka nyumbani.",Mfano: mtoto anaeleza kuwa mkeka hutumika kukalia wakati wa mapumziko au chakula cha jioni nyumbani.,Mtoto anaweza kutumia mkeka aliousuka darasani kukalia wakati wa hadithi au michezo.,Unautumiaje mkeka?::Kwa kukalia au kuwekea vitu||Mkeka hutumika wapi nyumbani?::Sebuleni au ukumbini kwa kukalia||Taja matumizi mengine ya mkeka::Kulalia au kuwekea chakula,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kutunga vitu katika uzi/kamba,Kutunga shanga kwenye uzi,4,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kupitisha shanga kwenye uzi kwa mfuatano hadi kukamilisha mkufu au bangili.,shanga|uzi|sindano ya plastiki,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Kutunga ni kupitisha kitu chenye tundu, kama shanga, kwenye uzi ili kuunda mkufu au bangili.",Mwalimu huonesha picha ya watoto wakitunga shanga na kuuliza wanaona nini katika picha na ni vifaa gani watakavyotumia kutunga vitu.,Mfano: mtoto anashika shanga moja moja na kuipitisha kwenye uzi hadi kukamilisha mkufu mzima wa shanga za rangi mbalimbali.,Mtoto anaweza kutunga mkufu wa shanga na kumvalisha mama yake au dada yake.,"Je, unaona nini katika picha ya watoto wakitunga shanga?::Watoto wanapitisha shanga kwenye uzi||Ni vifaa gani utatumia kutunga vitu?::Shanga na uzi||Tunga vitu mbalimbali::Mtoto anapitisha shanga kwenye uzi kuunda mkufu",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kutunga vitu katika uzi/kamba,Kutunga vitu mbalimbali kwenye uzi,4,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kutunga vitu mbalimbali vyenye tundu kama vifuniko au mbegu kwenye uzi kwa mfuatano wa rangi au ukubwa.,mbegu zenye tundu|vifuniko vidogo|uzi|kamba,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Zaidi ya shanga, vitu vingine vyenye tundu kama mbegu au vifuniko vidogo vinaweza kutungwa kwenye uzi kuunda vitu vya kuchezea au kupambia.",Mwalimu huwapatia watoto vitu mbalimbali vyenye matundu na kuwaongoza kuvitunga kwenye uzi kwa mfuatano wanaoupenda.,Mfano: mtoto anatunga mbegu tano kwenye uzi kwa kubadilisha rangi moja baada ya nyingine kuunda mkufu wa mapambo.,Mtoto anaweza kutunga mapambo ya kuning'iniza mlangoni kwa vitu alivyovitunga.,Ni vitu gani vingine vinaweza kutungwa kwenye uzi?::Mbegu na vifuniko vidogo vyenye tundu||Tunga vitu mbalimbali kwa mfuatano wa rangi::Mtoto anabadilisha rangi kila anapotunga kipande kipya||Unatunga vitu kwa nini?::Kuunda mkufu au mapambo,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kutunga vitu katika uzi/kamba,Kufunga kamba za viatu,3,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kutunga na kufunga kamba za viatu vyake bila msaada wa mtu mzima.,kiatu chenye matundu ya kamba|kamba ya kiatu,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Kutunga kamba za viatu ni stadi muhimu ya maisha inayomsaidia mtoto kupitisha kamba kwenye matundu ya kiatu na kuifunga.,"Mwalimu huonesha picha ya kufunga kamba za viatu na kuuliza watoto wanaona nini, kisha huwaongoza kila mmoja kutunga kamba za viatu vyake.",Mfano: mtoto anapitisha kamba kwenye tundu moja baada ya lingine kwa mfuatano wa juu na chini kisha anaifunga kwa fundo.,Mtoto anaweza kujifunga kamba za viatu vyake mwenyewe kila siku kabla ya kwenda shule.,"Je, unaona nini katika picha ya kufunga kamba za viatu?::Mtoto anapitisha kamba kwenye matundu ya kiatu||Tunga kamba za viatu vyako::Mtoto anapitisha na kufunga kamba kwenye kiatu chake||Kwa nini ni muhimu kujifunga kamba za viatu mwenyewe?::Ili kujitegemea na kuwa tayari haraka",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli midogo,Mchezo wa ngazi na nyoka,3,Michezo ya vikundi vidogo,Kuwaongoza Wanafunzi,Mtoto anaweza kuviringisha kete na kusogeza kijiti chake kwenye ubao wa mchezo wa ngazi na nyoka kwa kutumia vidole vyake.,Ubao wa mchezo wa ngazi na nyoka|kete|vijiti vya kuchezea,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Mchezo wa ngazi na nyoka ni mchezo wa mezani unaomsaidia mtoto kutumia vidole vyake kuviringisha kete na kusogeza kijiti chake kwenye ubao, hivyo kuimarisha misuli midogo ya mikono.","Mtoto huchunguza picha ya ubao wa mchezo kisha huviringisha kete kwa kutumia vidole, kusoma nambari iliyopatikana na kusogeza kijiti chake idadi hiyo ya hatua akipanda ngazi au kushuka kwa nyoka.","Mwalimu awaonyeshe wanafunzi picha ya mchezo wa ngazi na nyoka, awaulize wanaona nini kwenye picha, kisha awaongoze kucheza mchezo huo kwa zamu wakiviringisha kete na kusogeza vijiti vyao kwa vidole.",Mtoto anaweza kucheza mchezo wa ngazi na nyoka na ndugu zake nyumbani wakati wa mapumziko.,Tunatumia kitu gani kuviringisha kwenye mchezo wa ngazi na nyoka?::Kete||Tunasogeza nini kwenye ubao?::Kijiti||Kitu gani hukusaidia kupanda haraka kwenye mchezo huu?::Ngazi,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli midogo,Mchezo wa kadi,3,Michezo ya vikundi vidogo,Kuwaongoza Wanafunzi,"Mtoto anaweza kushika, kupanga na kuchezesha kadi kwa vidole vyake bila kuzikunjakunja.",Kadi za mchezo,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Mchezo wa kadi humsaidia mtoto kutumia vidole kushika na kupanga kadi, hivyo kuimarisha misuli midogo ya mikono na uratibu wa macho na mikono.","Mtoto huchunguza picha ya kadi za mchezo, hutaja michezo ya kadi anayoifahamu kisha hucheza mchezo wa kadi anaoupenda pamoja na wenzake.","Mwalimu awaonyeshe wanafunzi kadi za mchezo, awaulize wanaona nini kwenye picha na michezo gani ya kadi wanayoifahamu, kisha awaachie wacheze mchezo wa kadi wanaoupenda kwa zamu.",Mtoto anaweza kucheza mchezo wa kadi na familia yake jioni nyumbani.,Tunatumia kitu gani kwenye mchezo huu?::Kadi||Tunashikaje kadi tunapocheza?::Kwa vidole vya mikono||Tunacheza mchezo wa kadi na nani?::Wenzetu/familia,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli midogo,Mchezo wa piga hatua na mchezo wa drafti,4,Mazoezi ya vitendo ubaoni,Kuwaongoza Wanafunzi,Mtoto anaweza kushika na kusogeza vitu vidogo vya kuchezea (vijiti/vibaofumbo) kwenye ubao wa mchezo wa piga hatua au drafti kwa usahihi.,Ubao wa mchezo wa piga hatua|ubao wa drafti|vibaofumbo/vijiti vya kuchezea,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Mchezo wa piga hatua na mchezo wa drafti ni michezo ya ubaoni inayomsaidia mtoto kutumia vidole vyake kushika na kusogeza vitu vidogo vya kuchezea sehemu mbalimbali za ubao.,Katika mchezo wa piga hatua mtoto huchunguza picha ya ubao kisha hucheza akisogeza vitu vyake hatua kwa hatua. Katika mchezo wa drafti mtoto hucheza akiruka na kula vibaofumbo vya mwenzake kwa kutumia vidole.,"Mwalimu awaonyeshe wanafunzi ubao wa mchezo wa piga hatua na awaulize wanaona nini, awaongoze kucheza kisha awaulize wamejifunza nini. Afanye vivyo hivyo kwa mchezo wa drafti.",Mtoto anaweza kucheza mchezo wa drafti na piga hatua na wazazi au ndugu zake nyumbani wakati wa jioni.,Tunatumia nini kusogeza kwenye ubao wa piga hatua?::Vidole/vijiti vya kuchezea||Katika mchezo wa drafti tunafanya nini kwa vibaofumbo vya mwenzetu?::Tunavirukia na kuvila||Michezo hii miwili tunaichezea wapi?::Ubaoni,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli midogo,Kufunga vishikizo vya nguo,3,Mazoezi ya vitendo binafsi,Kuwaongoza Wanafunzi,Mtoto anaweza kufunga vishikizo vya shati au blauzi yake mwenyewe kwa vidole vyake bila msaada.,Shati lenye vishikizo|blauzi yenye vishikizo,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Kufunga vishikizo ni stadi ya kujitegemea inayomsaidia mtoto kutumia vidole vyake kwa usahihi na umakini, hivyo kuimarisha misuli midogo ya mikono.",Mtoto huchunguza picha ya kufunga vishikizo kisha hujifunza kufunga vishikizo vya shati lake na vya blauzi yake mwenyewe kwa kutumia vidole.,Mwalimu awaonyeshe wanafunzi jinsi ya kufunga vishikizo vya shati kisha awaachie wajaribu wenyewe kufunga vishikizo vya shati na blauzi zao.,Mtoto anaweza kujifunga vishikizo vya nguo yake mwenyewe kila siku anapovaa shuleni au nyumbani.,Tunatumia kiungo gani kufunga vishikizo?::Vidole vya mikono||Tunafunga vishikizo vya nguo gani?::Shati/blauzi||Kwa nini ni muhimu kujifunza kufunga vishikizo wenyewe?::Ili kujitegemea,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli mikubwa,Michezo ya mpira,4,Mazoezi ya vitendo uwanjani,Kuwaongoza Wanafunzi,"Mtoto anaweza kuviringisha mpira kwa zamu, kulenga shabaha na kurusha na kudaka mpira kwa mikono miwili akitumia mwili wake wote.",Mipira|shabaha ya kulengea,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Michezo ya mpira huhusisha matumizi ya misuli mikubwa ya mwili kama mikono, miguu na kiwiliwili wakati wa kuviringisha, kulenga na kurusha na kudaka mpira.","Watoto huviringisha mpira wakipeana zamu, hulenga shabaha kwa kutumia mpira, na hurusha na kudaka mpira kwa mikono miwili wakiwa kwenye kikundi.","Mwalimu awapange wanafunzi mstari mmoja wauviringishe mpira kwa kupeana zamu, kisha awaonyeshe shabaha ya kulenga na awaongoze kucheza mchezo wa kulenga shabaha, mwishoni awaongoze kurusha na kudaka mpira wawiliwawili kwa mikono miwili.",Mtoto anaweza kucheza mpira na wenzake uwanjani wakati wa mapumziko au nyumbani jioni.,Tunaviringisha mpira kwa kufanya nini?::Kupeana zamu||Tunatumia viungo gani kudaka mpira?::Mikono miwili||Mchezo wa kulenga shabaha unahusisha nini?::Kulenga shabaha kwa mpira,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli mikubwa,Kuruka kamba na kuruka viunzi,3,Mazoezi ya vitendo uwanjani,Kuwaongoza Wanafunzi,Mtoto anaweza kuruka kamba na kuruka viunzi kwa kutumia miguu na mwili wake wote akipeana zamu na wenzake.,Kamba ya kurukia|viunzi,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Kuruka kamba na kuruka viunzi ni mazoezi yanayohusisha misuli mikubwa ya miguu na mwili mzima wa mtoto wakati wa kuruka juu na chini.,"Watoto huruka kamba kwa kupeana zamu huku mmoja akizungusha kamba na wengine wakiruka, na hucheza mchezo wa kuruka viunzi kwa kuruka juu ya viunzi mfululizo.","Mwalimu awagawe wanafunzi vikundi, wazungushe kamba na wenzao waruke kwa zamu, kisha awapange viunzi uwanjani wanafunzi waruke mmoja baada ya mwingine.",Mtoto anaweza kuruka kamba na marafiki zake mtaani wakati wa jioni.,"Tunatumia kitu gani kuruka kamba?::Kamba||Je, baada ya kuruka kamba mwili wako unajisikiaje?::Umechoka/umepata joto (mazoezi)||Tunaruka viunzi kwa kutumia viungo gani?::Miguu",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli mikubwa,Kujisawazisha kwa mwili,2,Mazoezi ya vitendo uwanjani,Kuwaongoza Wanafunzi,Mtoto anaweza kusimama na kutembea akijisawazisha kwa mguu mmoja au juu ya tairi bila kuanguka.,Tairi|nafasi ya wazi uwanjani,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Kujisawazisha ni zoezi linalomsaidia mtoto kudhibiti mwili wake wote akiwa kwenye mguu mmoja au akitembea juu ya kitu chembamba kama tairi.,Mtoto husimama kwa mguu mmoja kwa muda kisha hujaribu kutembea juu ya tairi lililowekwa chini akijisawazisha ili asianguke.,"Mwalimu awaonyeshe wanafunzi picha za watoto wakijisawazisha, awaulize wanaona nini, kisha awaongoze kufanya mazoezi ya kusimama kwa mguu mmoja na kutembea juu ya tairi.",Mtoto anaweza kujisawazisha anapotembea juu ya ukingo mwembamba njiani akiwa makini asianguke.,Tunajisawazisha kwa kutumia mguu mmoja au miwili?::Mguu mmoja||Tunatembea juu ya kitu gani tunapojisawazisha?::Tairi||Kwa nini tunahitaji kujisawazisha vizuri?::Ili tusianguke,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli mikubwa,Mazoezi ya kujikunja na kujinyoosha,2,Mazoezi ya viungo uwanjani,Kuwaongoza Wanafunzi,Mtoto anaweza kujikunja hadi kushika vidole vya miguu na kujinyoosha viungo vyake akiwa amesimama au amelala chali.,Uwanja/eneo tambarare|mkeka,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Mazoezi ya kujikunja na kujinyoosha huhusisha misuli mikubwa ya mwili mzima, humsaidia mtoto kunyoosha na kukunja kiwiliwili, mikono na miguu.","Katika kujikunja, mtoto husimama na kujikunja hadi kushika vidole vya miguu yake, na pia hujikunja akiwa amelala chali. Katika kujinyoosha, mtoto hunyoosha mikono na miguu yake juu na pembeni.","Mwalimu awaonyeshe wanafunzi picha za watoto wakijikunja wamesimama na wamelala chali, awaongoze kufanya mazoezi hayo, kisha awaongoze mazoezi ya kujinyoosha viungo.",Mtoto anaweza kufanya mazoezi ya kujikunja na kujinyoosha asubuhi anapoamka ili mwili wake uwe mchangamfu.,Tunajikunja hadi kushika kitu gani?::Vidole vya miguu||Tunaweza kujikunja tukiwa katika hali gani?::Tumesimama au tumelala chali||Kujinyoosha kunasaidia nini kwa mwili?::Kulegeza/kunyoosha viungo,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kucheza michezo inayohusisha misuli mikubwa,"Michezo ya asili: mdako, kipande, kukimbia na kujongea",4,Michezo ya vikundi uwanjani,Kuwaongoza Wanafunzi,"Mtoto anaweza kushiriki kikamilifu michezo ya asili kwa kukimbia, kudaka, kujongea na kutumia mwili wake wote uwanjani.",Uwanja mkubwa wa michezo,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Michezo ya asili kama mdako, kipande, kukimbia na kujongea ni michezo ya kienyeji inayohusisha misuli mikubwa ya mwili mzima wa mtoto kupitia kukimbia na kusonga mbele.",Katika mchezo wa mdako mtoto hukimbia akimdaka mwenzake; katika mchezo wa kipande watoto hucheza kwa zamu wakitumia mwili; katika mazoezi ya kukimbia watoto hukimbia uwanjani; na katika kujongea watoto husonga mbele kwa kutambaa au kujikokota.,"Mwalimu awaongoze wanafunzi kucheza mchezo wa mdako uwanjani, kisha mchezo wa kipande, awafanyishe mazoezi ya kukimbia, na mwishoni awaongoze kujongea kuelekea mbele.",Mtoto anaweza kucheza mchezo wa mdako na marafiki zake mtaani wakati wa jioni akikimbia kwa furaha.,Katika mchezo wa mdako tunafanya nini kwa mwenzetu?::Tunamdaka||Tunasonga vipi tunapojongea?::Kuelekea mbele||Mazoezi ya kukimbia yanahusisha kiungo gani zaidi?::Miguu,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kutengeneza vifaa vya michezo,Kutengeneza mpira,3,Mazoezi ya vitendo darasani,Kuwaongoza Wanafunzi,Mtoto anaweza kutaja vifaa vya kutengenezea mpira na kutengeneza mpira wake mwenyewe kwa vitu halisi vilivyopo.,Nailoni/mifuko ya plastiki|nyuzi/kamba za kufungia|magazeti/karatasi,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Mpira unaweza kutengenezwa kwa kutumia vitu halisi vinavyopatikana karibu kama nailoni, karatasi na nyuzi kwa kuvibana na kuvifunga vizuri.","Mtoto hukusanya vitu kama karatasi au nailoni, huvibana kwa umbo la duara kisha huvifunga kwa nyuzi imara ili kupata mpira wa kuchezea.","Mwalimu awaulize wanafunzi ni vifaa gani wanaweza kutumia kutengeneza mpira, kisha awaongoze kukusanya vitu hivyo na kutengeneza mpira wao wenyewe.",Mtoto anaweza kutengeneza mpira wake wa kuchezea nyumbani kwa kutumia karatasi na nyuzi wakati hana mpira wa kununua.,Tunatumia kitu gani kufunga mpira baada ya kuubana?::Nyuzi/kamba||Tunaweza kutengeneza mpira kwa kutumia karatasi na kitu gani kingine?::Nailoni/mifuko ya plastiki||Kwa nini ni vizuri kujua kutengeneza mpira wenyewe?::Ili tucheze hata pasipo mpira wa kununua,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kutengeneza vifaa vya michezo,Kutengeneza vifaa vya mchezo wa vikwazo,3,Mazoezi ya vitendo nje ya darasa,Kuwaongoza Wanafunzi,Mtoto anaweza kutaja vitu vinavyoonekana kwenye picha na kutengeneza vifaa vya mchezo wa vikwazo kwa vitu halisi.,Mawe|vijiti|matairi machakavu|makopo,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Vifaa vya mchezo wa vikwazo hutengenezwa kwa vitu halisi vinavyopatikana katika mazingira ya shule au nyumbani kama mawe, vijiti na matairi machakavu, hupangwa kama vizuizi vya kurukwa au kupitiwa.","Watoto hukusanya vitu kama vijiti, mawe na matairi machakavu, kisha huvipanga uwanjani kwa mpangilio wa vikwazo vitakavyorukwa au kupitiwa wakati wa mchezo.","Mwalimu awaulize wanafunzi wanaona vitu gani kwenye picha ya vifaa vya mchezo wa vikwazo, awaongoze kutengeneza vitu hivyo kwa kutumia vifaa halisi walivyovikusanya.",Mtoto anaweza kutengeneza vikwazo vya kuchezea kwa mawe na vijiti akiwa na wenzake mtaani.,Tunatumia vitu gani kutengeneza vikwazo vya mchezo?::Mawe/vijiti/matairi machakavu||Vikwazo hutumika kwa ajili ya nini?::Kurukwa au kupitiwa wakati wa mchezo||Tunapata vitu vya kutengenezea vikwazo wapi?::Mazingira yanayotuzunguka,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kutumia stadi za ubunifu zinazohusisha utendaji wa mwili,Kutengeneza vifaa vya michezo,Kutengeneza vifaa vya kulenga shabaha,2,Mazoezi ya vitendo darasani,Kuwaongoza Wanafunzi,Mtoto anaweza kutengeneza kifaa cha kulengea shabaha kwa vitu halisi alivyovikusanya.,Makopo|chupa|karatasi za rangi,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Vifaa vya kulenga shabaha hutengenezwa kwa vitu kama makopo au chupa zilizopangwa ili kutumika kama shabaha ya kulengea wakati wa mchezo.,"Mtoto huchunguza picha ya vifaa vya kulenga shabaha, hutaja vitu anavyoviona, kisha hukusanya makopo au chupa na kuvipanga kama shabaha ya kulengwa.","Mwalimu awaulize wanafunzi wanaona vitu gani kwenye picha, awaongoze kutengeneza vifaa vya kulenga shabaha kwa kutumia makopo au chupa walizokusanya.",Mtoto anaweza kutengeneza shabaha ya kulengea kwa makopo matupu nyumbani na kucheza na ndugu zake.,Tunatumia vitu gani kutengeneza shabaha?::Makopo/chupa||Shabaha tunayoitengeneza inatumika kufanya nini?::Kulengwa kwenye mchezo||Tunapata makopo au chupa hizo wapi?::Nyumbani/mazingira yetu,
