subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express past events (target: simple past tense, past continuous tense)",Asking and answering questions in simple past tense,2,Question and answer,Kuwaongoza Wanafunzi,"A pupil correctly forms and answers at least four yes/no questions in the simple past tense using long and short answers, based on the trip to the village story.",Question and answer table from Activity 4.2(e)|Text: A trip to the village,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson teaches three ways of answering simple past tense questions: a long answer, a short answer with did/did not, and a very short yes or no, based on the examples and table in Activity 4.2 and the story 'A trip to the village'.","For a question like 'Did John brush his teeth in the morning?', a pupil can answer with a long answer ('Yes, he brushed his teeth in the morning'), a short answer ('Yes, he did'), or a very short answer ('Yes'); the same three forms apply to questions based on the story of Allen and Pendo's journey to see their grandparents.","From the story: pupils answer 'When did Allen and Pendo wake up? They woke up very early in the morning' and 'Did they see animals in the national park? Yes, they did (they saw lions, zebras, elephants, giraffes and monkeys).'",Being able to ask and answer questions about past events in different ways helps a pupil have a natural conversation when retelling a family trip or asking a friend about their weekend.,"Did Allen and Pendo wake up early? (long answer)::Yes, they woke up very early in the morning.||Did the bus cross Rau river? (short answer)::Yes, it did.||Did Allen and Pendo see animals in the national park? (very short answer)::Yes.||Who told Allen and Pendo a story about the hare and the hyena?::Their grandfather told them the story.",
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express past events (target: simple past tense, past continuous tense)",Using past continuous tense to describe and ask about ongoing past actions,2,Question and answer,Kuwaongoza Wanafunzi,A pupil correctly forms past continuous sentences with was/were and answers questions about what they were doing at a stated past time.,Picture cards showing past actions|Question cards from Activity 4.3(c) and 4.4,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces the past continuous tense, used to describe an action that was in progress at a certain time in the past, such as 'Juma was sleeping that time' or 'It was raining when he arrived.'","The past continuous is formed with was or were plus a verb ending in '-ing', and pupils practise both making statements about pictures showing past actions and asking and answering questions such as 'Was Asha reading this story?', which can be answered with a long answer, a short answer, or a single word.","From the book's table: 'She was cooking Makande. Was she cooking Makande? Yes, she was cooking Makande. / Yes, she was.' and 'They were dancing at the party last night. Were they dancing at the party last night? Yes, they were.'","Using the past continuous tense helps a pupil describe what they were doing at a particular moment, for example explaining that they were doing homework when a visitor arrived at home.","What tense do we use to say 'It was raining when he arrived'?::Past continuous tense.||Complete: 'Juma ___ sleeping that time' (was/were).::Was||Answer with a short answer: 'Was Baraka cooking ugali yesterday?'::Yes, he was.||Answer with a short answer: 'Were the children singing a few hours ago?' (no)::No, they were not.",
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: so, because)",Joining sentences to express result using 'so',3,Direct/explicit instruction,Kuwaongoza Wanafunzi,"A pupil correctly joins at least four pairs of sentences using 'so' to show a result, matching the pattern in Activity 5.1.",Sentence pair cards from Activity 5.1(b)|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces the word 'so' for joining two sentences where the second sentence is the result of the first, based on the example in Activity 5.1: 'It was raining' and 'I bought an umbrella'.","As shown in the book's example, 'so' is placed after a comma to link a cause with its result: 'It was raining, so I brought an umbrella'; pupils practise joining pairs of sentences from the table in Activity 5.1(b) the same way.","From the table: 'The cat was hungry, so it ate a fish.' and 'Today, I overslept, so I was late for school this morning.'","Using 'so' correctly helps a pupil explain to a parent why something happened, for example why they were late for school.","Join: 'The cat was hungry. It ate a fish.' using 'so'.::The cat was hungry, so it ate a fish.||Join: 'It was raining. I took an umbrella.' using 'so'.::It was raining, so I took an umbrella.||What word do we use to join a cause with its result?::So.||Where does the comma go when using 'so'?::Before the word 'so', after the first sentence.",
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: so, because)",Using 'so' in the story of the lost goats,2,Guided comprehension,Kuwaongoza Wanafunzi,A pupil correctly identifies at least four sentences using 'so' in 'The lost goats' and states the result each one shows.,Text: The lost goats|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the story of Amani, a boy in Nkalama District whose goats wandered off and got lost, to show 'so' used repeatedly in a connected narrative.","In the story, 'so' consistently links a cause described in the first part of the sentence to the action Amani or his friends took as a result.","From the story: 'his goats wandered off and got lost, so Amani decided to look for them.' 'He was worried because it was getting late, so he hurried to find them before getting dark.' 'He asked his friends for help, so they all searched the forest for the goats.'","Spotting 'so' in a story like this helps a pupil narrate real events at home, such as explaining why they searched for a lost chicken or pet.","Why did Amani decide to look for his goats?::Because they wandered off and got lost, so he decided to look for them.||Why did Amani hurry?::He was worried it was getting late, so he hurried before dark.||Why did Amani's friends search the forest?::He asked them for help, so they all searched the forest.||What did Amani do after he felt happy about finding the goats?::He called his friends to tell them he had found the goats.",
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: so, because)",Expressing reason using 'because',3,Direct/explicit instruction,Kuwaongoza Wanafunzi,"A pupil correctly joins at least four pairs of sentences using 'because' to give a reason, following Activity 5.2.",Sentence pair cards from Activity 5.2(c)|Chalkboard,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces 'because' for giving the reason for something, contrasted with 'so' which gives the result, using the book's example 'It was raining' and 'I bought an umbrella'.","As the book shows, the same two ideas can be joined with 'because' in the opposite order to the result: 'I brought an umbrella, because it was raining'; pupils practise joining sentence pairs from the table in Activity 5.2(c) the same way.",From the table: 'I am tired because I did not sleep well last night.' and 'Birds can travel long distances because they can fly.',Using 'because' correctly helps a pupil explain the reason for their own actions when a parent or teacher asks.,"Join: 'I am tired. I did not sleep well last night.' using 'because'.::I am tired because I did not sleep well last night.||Join: 'Birds can travel long distances. They can fly.' using 'because'.::Birds can travel long distances because they can fly.||What word do we use to give a reason for something?::Because.||In the book's example, which came first: the result or the reason, when using 'because'?::The result came first, followed by 'because' and the reason.",
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: so, because)",Choosing 'so' or 'because' in Naomi and Nyamizi's hobbies,2,Guided comprehension,Kuwaongoza Wanafunzi,"A pupil correctly fills in at least four blanks with 'so' or 'because' appropriately, based on the story and Activity 5.2(f).",Text: Naomi and Nyamizi's hobbies|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the story of neighbours Naomi and Nyamizi, who study at Mtani Primary School and have different hobbies, to practise choosing between 'so' and 'because'.","Pupils must decide whether a sentence needs 'because' to give a reason or 'so' to give a result, applying the rule practised in the mixed fill-in exercise of Activity 5.2(f).","From the story: 'Naomi likes science subjects because she wants to become a nurse.' 'Because their school has no tennis court, Nyamizi trains at Mseto Primary School.'",Choosing the right conjunction helps a pupil correctly explain why they like or dislike an activity when talking with friends.,Why does Naomi like science subjects?::Because she wants to become a nurse.||Why does Nyamizi train at Mseto Primary School?::Because their school has no tennis court.||Fill in: 'Hemed failed ___ of his laziness.' (so/because)::Because||Fill in: 'My teacher loves me ___ I work hard.' (so/because)::Because,
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Practising the mother-daughter dialogue after chores,3,Dialogue,Kuwaongoza Wanafunzi,A pupil accurately acts out the conversation between Ashura and her mother and correctly answers at least four comprehension questions.,Text: A hard-working daughter|Role play cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",This lesson introduces a home dialogue in which Ashura's mother returns from work at 2:00 p.m. and asks her daughter about the chores she was given before she left.,"The dialogue trains pupils to respond politely and give a reason for an incomplete task, such as explaining why the bed was not made.","From the dialogue: 'Did you clean the compound? / Yes, I tried but the broom was broken. I borrowed one from our neighbour, mama Hawa.' 'You didn't make it, did you? / No! I didn't make it up because I washed all the covers.'",Practising this dialogue helps a pupil report clearly on household chores when a parent returns home.,"Where did the mother go in the morning?::To work.||What three chores did the mother ask Ashura to do?::Clean the compound, wash the dishes and make up the beds.||What did Ashura borrow from her neighbour, mama Hawa?::A broom.||Why didn't Ashura make up her bed?::Because she was washing all the covers.",
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts","Role-playing conversations about school, chores and weekend activities at home",3,Role play,Kuwaongoza Wanafunzi,"A pupil correctly completes and acts out at least three of the four home dialogue frames on school, chores and weekend activities.",Dialogue frames from Activity 6.1(b)|Role play cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the fill-in dialogue frames for a parent and pupil talking about the school day, chores, and weekend activities.","Each frame gives the parent's question and the start of the pupil's answer, which the pupil must complete meaningfully with their own real information.","From the frames: 'How was school today? What did you learn? / Today we learned about... It was fun because...' 'Can you help me set the table for dinner? / Yes, I will...'","Practising these frames helps a pupil hold a natural, everyday conversation with a parent about school and home responsibilities.","Complete: 'Parent: What homework do you have for today? Pupil: I have homework for...'::A pupil states a real subject and what they need to do, e.g. 'I have homework for Mathematics. I need to finish ten sums.'||Complete: 'Parent: Did you help with any chores today? Pupil: ...'::A pupil answers 'Yes, I helped by...' or 'No, I didn't because...' with a real reason.||What question does a parent ask about break time?::Who did you play with during break time?||What question does a parent ask about the weekend?::What do you want to do this weekend?",
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Talking about family in a home dialogue,3,Dialogue,Kuwaongoza Wanafunzi,A pupil correctly answers at least four family-themed dialogue questions about a favourite family member and helping at home.,Dialogue frame from Activity 6.1(b) 'Family'|Family photo prompts,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",This lesson uses the 'Family' conversation frame in which a parent asks the pupil to describe a favourite family member and how they help at home.,"Pupils practise giving reasons using 'because', linking back to Unit Five, when describing why they admire a family member or how they help their siblings or parents.",From the frame: 'Can you describe your favourite family member? / My favourite family member is... because...' 'How do you help your siblings or parents at home? / I help by...',Talking about family this way helps a pupil speak confidently and proudly about their family during a real conversation.,What question does the parent ask about a favourite family member?::Can you describe your favourite family member?||How should a pupil explain why they chose that family member?::By giving a reason using 'because'.||What question does the parent ask about helping at home?::How do you help your siblings or parents at home?||What phrase should a pupil use to answer 'How do you help...?'::I help by...,
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Acting out the interview between Bahati and Kemy,4,Role play,Kuwaongoza Wanafunzi,A pupil accurately acts out the Bahati-Kemy interview and correctly answers at least four questions about Kemy's answers.,Text: Bahati interviews Kemy|Role play cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces an interview dialogue at Tambukareli Primary School in which Bahati, the interviewer, asks Kemy about her favourite subject, a memorable experiment, and a wish for the school.","The dialogue models how to ask a follow-up question politely and how to give a detailed answer that includes a reason, matching the pattern used throughout the interview.","From the dialogue: 'What's your favourite subject at school, and why do you like it? / my favourite subject is Science... It's really fun to mix things and see what happens!' 'We did an experiment on making volcano with baking soda and vinegar.'","Acting out an interview like this helps a pupil take part confidently in a real interview, such as one for a school activity.",What is Kemy's favourite subject?::Science.||What experiment does Kemy remember doing?::Making a volcano with baking soda and vinegar.||What change would Kemy make to the school?::Plant more trees near the playground.||What is Kemy looking forward to this year?::The school trip to the museum to see the dinosaur exhibit.,
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Creating and performing an original interview in a new context,4,Role play,Kuwaongoza Wanafunzi,"In pairs, pupils create and perform their own interview of at least four questions, modelled on the Bahati and Kemy interview.",Blank interview template|Role play cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson asks pupils to reuse the structure of the Bahati and Kemy interview to write and perform their own interview about a different topic, such as a favourite game or holiday.","Following the book's instruction to 'role-play similar interview activities in different contexts', pupils write at least four original questions with answers that include reasons, matching the interview's polite, curious tone.","Pupils model their questions on 'What's your favourite subject at school, and why do you like it?' and 'What's the one thing you're looking forward to...?' from the Bahati-Kemy interview.",This skill helps a pupil politely ask a classmate or family member about their interests in everyday conversation.,"What must every interview question include, based on the model?::A polite opening and often a 'why' asking for a reason.||Name one topic a new interview could be about.::A favourite game, sport or holiday (any reasonable topic).||How should the interviewer end the interview, based on the model?::By thanking the interviewee, e.g. 'Thanks for answering my questions.'||How should the interviewee respond at the end, based on the model?::Politely, e.g. 'You're welcome! It was nice talking to you!'",
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Practising the doctor-pupil dialogue when Oddo falls sick,4,Dialogue,Kuwaongoza Wanafunzi,A pupil acts out the Oddo-doctor conversation and correctly answers at least four comprehension questions about his symptoms and treatment.,Text: Oddo falls sick|Role play cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the dialogue between Oddo, a Standard Four pupil at Kilimatinde Primary School, and a doctor at Mwembeni District Hospital, after Oddo falls sick.","The dialogue shows how to describe symptoms clearly and follow a doctor's instructions, using expressions such as 'I've been feeling a bit tired and dizzy lately.'","From the dialogue: 'Have you experienced any other symptoms, like headache or shortness of breath? / Yes, I've had a few mild headaches...' 'Go to the laboratory for blood and urine tests; then come back here.'",Practising this dialogue helps a pupil describe how they feel to a real doctor or parent when they are unwell.,"Why did Oddo go to see the doctor?::He had been feeling tired and dizzy.||What other symptoms did Oddo mention?::Mild headaches and breathing difficulties.||What did the doctor ask about Oddo's sleep?::Whether he had been sleeping well.||Where did the doctor send Oddo for tests?::To the laboratory, for blood and urine tests.",
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Answering a doctor's questions about how one is feeling,4,Question and answer,Kuwaongoza Wanafunzi,"A pupil correctly responds, in their own words, to at least four of the five doctor's questions listed in Activity 6.3(a).",Question cards from Activity 6.3(a),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson practises five sample questions a doctor might ask a patient, such as 'How are you feeling today?' and 'Do you have appetite?'","Pupils practise giving honest, clear answers about the duration and nature of their symptoms, preparing them for a real hospital conversation similar to Oddo's.",Sample doctor's questions from the book: 'How are you feeling today?' 'For how long have you been feeling this way?' 'Have you done blood tests for malaria?',This skill helps a pupil communicate clearly with a doctor or nurse during a real hospital or clinic visit.,"How would you answer 'How are you feeling today?' if you had a headache?::I am feeling unwell; I have a headache.||How would you answer 'Do you have appetite?' if you did not want to eat?::No, I don't have much appetite.||Why does a doctor ask 'For how long have you been feeling this way?'::To understand how long the illness has lasted.||Name one of the five questions a doctor might ask, from the book.::Any of: How are you feeling today? / For how long have you been feeling this way? / Do you have appetite? / Have you done blood tests for malaria? / How have you been feeling since starting taking those tablets?",
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Acting out Hellen's shopping dialogue with Juma,4,Role play,Kuwaongoza Wanafunzi,A pupil acts out the Hellen-Juma dialogue and correctly answers at least four questions about quantities and prices.,Text: Hellen goes shopping|Play money,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",This lesson introduces a market dialogue where Hellen buys onions and maize flour from Juma's stall because her home ran out of foodstuffs.,"The dialogue models polite shopping language: greeting the seller, asking for a quantity, hearing the price, and requesting change.","From the dialogue: 'I would like to buy some onions, please. / How many kilograms? / Two kilograms.' 'One kilogram of onions costs Tshs 2000/=. One kilogram of maize flour costs Tshs 2000/=.'",Practising this dialogue helps a pupil shop politely and confidently at a real market or shop.,Why did Hellen go shopping?::Because her home ran out of foodstuffs.||How many kilograms of onions did Hellen buy?::Two kilograms.||How much does one kilogram of maize flour cost?::Tshs 2000/=.||What did Hellen ask for after paying?::Her change.,
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Practising a new market dialogue for a different item,4,Role play,Kuwaongoza Wanafunzi,"In pairs, pupils create and perform a market dialogue of at least four exchanges using a different item, modelled on Hellen and Juma's conversation.",Play money|Item picture cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson asks pupils to reuse the pattern of the Hellen-Juma conversation to buy a different item, such as tomatoes or rice, from a partner acting as the seller.","Pupils must include a greeting, a request stating the item and quantity, a stated price, and a polite thank-you, following the model dialogue's structure exactly.","Pupils model their dialogue on 'Can I help you? / Yes, I would like to buy some onions, please.' and 'Thank you for shopping with me! Welcome again.'",This skill helps a pupil practise everyday buying and selling language used at real markets near their home.,"What should the seller say to open the conversation, based on the model?::Something like 'Hello! Can I help you?'||What should the buyer state after greeting the seller?::What they would like to buy and the quantity.||What should the seller say after giving the price and change?::A thank-you, e.g. 'Thank you for shopping with me! Welcome again.'||What should the buyer say at the very end?::A polite thank-you, e.g. 'Thank you very much.'",
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Acting out the railway station conversation between Iku and Atu,3,Role play,Kuwaongoza Wanafunzi,A pupil acts out the Iku-Atu dialogue and correctly answers at least four questions about their destinations and arrival time.,Text: Iku and Atu at the railway station|Role play cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces a dialogue between two travellers who meet at a railway station: Iku, who is going to Dodoma, and Atu, who is travelling to Kigoma with his parents but alighting earlier at Nguruka station.","The dialogue introduces travel vocabulary such as alight and depart, and models a polite conversation between strangers who have just met at a station.","From the dialogue: 'I am going to Dodoma. I alight at the Dodoma Railway station. Do you alight at the Kigoma station? / Oh, no. We get out at Nguruka station.' 'What time do you arrive at Nguruka station? / It will be tomorrow at around 11:00.'",Practising this dialogue helps a pupil make polite small talk with a fellow traveller while waiting for a train or bus.,"Where is Iku travelling to?::Dodoma.||Where is Atu travelling to?::Kigoma, with his parents.||At which station does Atu actually get out?::Nguruka station.||What time does Atu expect to arrive at Nguruka station?::Around 11:00 the next day.",
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts",Buying a ticket and asking for train information,3,Role play,Kuwaongoza Wanafunzi,A pupil correctly completes and acts out at least two of the ticket-buying and train-information dialogue frames from Activity 6.5(b).,Dialogue frames from Activity 6.5(b)|Blank ticket cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",This lesson practises dialogue frames for buying a ticket from a ticket agent and asking a station staff member for train departure and platform information.,"Pupils fill in a destination, a number of tickets and a ticket type, then practise asking about the platform, departure time and journey length, completing each blank in the frame with real information.",From the frames: 'I would like to buy a ticket to... / How many tickets do you need?' 'Which platform is the train to (destination) leaving from? / The train to (destination) is leaving from the platform...',This skill helps a pupil buy a real bus or train ticket and find the correct departure point when travelling with family.,What does the ticket agent ask after the pupil states their destination?::How many tickets do you need?||What two ticket types are mentioned in the frame?::One-way or return ticket.||What question does the pupil ask about the platform?::Which platform is the train to (destination) leaving from?||What question does the pupil ask about journey length?::How long does the train journey to (destination) take?,
2023-JSS014-DRS IV,Comprehend oral and written information,Respond appropriately in a familiar communicative context,"Participate in simple dialogues about school, market and home contexts","Asking for directions, luggage help and understanding safety announcements",3,Role play,Kuwaongoza Wanafunzi,"A pupil correctly completes and acts out at least three of the remaining dialogue frames on directions, luggage and safety announcements.",Dialogue frames from Activity 6.5(b)|Luggage props,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson practises further dialogue frames covering asking for directions to the waiting area or restrooms, requesting help with luggage, and understanding a station announcement about a delay.",Pupils learn the expression 'mind the gap' and how to respond politely and calmly to an announcement that a train is delayed.,"From the frames: 'Attention passengers, the train to (destination) is delayed by 30 minutes.' 'Please mind the gap between the train and the platform. / What does mind the gap mean? / It's to be careful.'",This skill helps a pupil stay safe and find help if they get lost or their journey is delayed at a real bus or railway station.,"What does a pupil ask to find the waiting area?::Excuse me, where is the waiting area?||What does 'mind the gap' mean?::To be careful of the gap between the train and the platform.||What should a pupil do if the train is delayed, according to the frame?::Ask what to do now, e.g. 'Oh no, the train is delayed! What should we do now?'||What does a pupil ask for help with heavy luggage?::Excuse me, can you help me carry this bag to the platform?",
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read aloud grade-level simple texts with appropriate intonation,Reading aloud with stress and tone in the story of Amani and the kitten,4,Demonstration,Kuwaongoza Wanafunzi,"A pupil reads the story aloud correctly stressing at least three key words (meow, kitten, home) and applying the instructed tone changes.",Story text from Activity 8.4(a)|Audio recorder (optional),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces reading aloud with correct stress and intonation, using a story about Amani and a kitten that the book gives specific reading instructions for.","The book instructs pupils to stress the words meow, kitten and home to emphasise their importance, use a gentle tone when Amani speaks to the kitten, raise the tone slightly when asking questions to show curiosity, and end with a happy tone showing satisfaction in helping.","Following the instructions, a pupil reads the words 'meow', 'kitten' and 'home' with extra emphasis, softens their voice for Amani's caring words to the kitten, and raises their pitch on any question in the story.",Reading with the right tone and stress helps a pupil tell a story to younger siblings in a way that keeps them interested.,"Which three words should be stressed in the story?::Meow, kitten and home.||What tone should be used when Amani speaks to the kitten?::A gentle tone, to show care and concern.||What should happen to your tone when asking a question in the story?::It should rise slightly, to express curiosity.||What tone should end the story?::A happy tone, showing satisfaction in helping.",
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read aloud grade-level simple texts with appropriate intonation,Practising stress and intonation in short everyday sentences,4,Direct/explicit instruction,Kuwaongoza Wanafunzi,A pupil correctly reads aloud at least four practice sentences using the stress or rising intonation instructed for each.,Sentence cards from Activity 8.4(b),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson practises reading short everyday sentences aloud with the correct stress on a key word or rising intonation for a question, as listed in Activity 8.4(b).","Some sentences need stress on a particular word to highlight the main point, such as stressing 'ice cream' in 'I want ice cream', while questions such as 'How are you?' need a rising tone at the end.","From the book: '""I want ice cream."" (stress on ""ice cream"")' 'How are you?' (rising intonation) 'Can I have some water?' (rising intonation)",Correct stress and intonation helps a pupil sound polite and clear when greeting people or asking for something at home.,Which word should be stressed in 'I want ice cream'?::Ice cream.||Which word should be stressed in 'She's going to the market'?::Market.||What kind of intonation does 'How are you?' need?::Rising intonation.||Which word should be stressed in 'I don't like that'?::Don't,
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read aloud grade-level simple texts with appropriate intonation,Reading aloud and acting out 'Thieves break into Mashaka's shop',4,Dialogue,Kuwaongoza Wanafunzi,A pupil reads the Mashaka-police officer dialogue aloud with appropriate intonation and correctly answers at least four comprehension questions.,Text: Thieves break into Mashaka's shop|Role play cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the dialogue where Mashaka reports a burglary at his shop to a police officer, following the book's instruction to 'read aloud and act out' the conversation.","Pupils practise reading the police officer's questions with a rising, curious tone and Mashaka's answers with a serious, concerned tone, matching the tension of reporting a burglary.","From the dialogue: 'I have come to report a burglary; thieves broke into my shop last night.' 'Do you suspect anybody? / Yes! Two young men, Kipara and Kiepee are my suspects.'","Reading dialogues aloud with feeling helps a pupil retell an incident clearly and convincingly to an adult, such as a teacher or parent.","Why did Mashaka go to the police station?::To report a burglary at his shop.||What did the thieves take from Mashaka's shop?::Some properties, including a weighing machine.||How much did Mashaka estimate the weighing machine was worth?::About two million shillings.||Who did Mashaka suspect, and why?::Kipara and Kiepee, because they kept visiting his shop even when it was closed.",
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read aloud grade-level simple texts with appropriate intonation,Reading aloud the passage 'A phone call to Mrs Nyoni',3,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil reads the passage aloud clearly and correctly answers at least three comprehension questions about the events.,Text: A phone call to Mrs Nyoni,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson practises reading aloud the passage about Mrs Nyoni, who is shopping at the market when she receives a phone call that her son David has been injured playing football, as instructed in Activity 7.2(c).","Pupils practise changing their tone to match the urgency of Maria's phone call and the calmer, informative tone of the hospital scene at the end of the passage.","From the passage: 'Hello, mum, David just got an accident.' 'He is in the sitting room getting first aid from our brother,' said Maria.",Reading urgent or emotional passages aloud with the right tone helps a pupil communicate news clearly and calmly to family members.,"What news did Maria give her mother on the phone?::That David had an accident and got hurt playing football.||Who was helping David with first aid?::Their brother.||Who gave Mrs Nyoni a ride home?::Mrs Maganga, her neighbour.||What injury did David have, according to the passage?::A fracture.",
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read grade-level simple texts of different natures fluently,Reading fluently to get general information about the Serengeti,3,Guided comprehension,Kuwaongoza Wanafunzi,A pupil reads the classroom dialogue and Serengeti paragraph fluently and correctly states the main idea in their own words.,Text: Reading for general information (Activity 7.1a),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses a teacher-pupil dialogue explaining that reading for general information means understanding the overall message of a text without focusing on every detail, illustrated with a short paragraph about the Serengeti National Park.","As the teacher explains, 'you look for the main idea of the text, not every small detail,' and pupils practise fluent reading of a short paragraph before summarising it in one sentence.","From the passage: 'Many people enjoy visiting the Serengeti National Park. It is home to many animals, including lions, elephants, and giraffes.' Main idea: 'about the Serengeti National Park and the animals there.'",Reading fluently for general information helps a pupil quickly understand a notice or short news item read at home.,"What does 'reading for general information' mean?::Reading to get a basic understanding of the main idea, not every detail.||What is the main idea of the Serengeti paragraph read by the teacher?::It is about the Serengeti National Park and the animals living there.||Name one material the teacher says can be read for general information.::Newspapers, magazines or short stories.||Why don't you need to remember every word when reading for general information?::Because you only need to understand the overall message.",
