subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS023-Kidato III,Demonstrate mastery of financial assets control,Prepare a Trial balance,Describe control accounts,Meaning and Purpose of Control Accounts,10,Discussion,Kuwaongoza Wanafunzi,Learners explain the meaning and purpose of control accounts as a check on the accuracy of ledger balances.,Charts|Sample control accounts|Textbooks,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","A control account is a summary account that shows the total of many individual accounts in a subsidiary ledger, used to check the accuracy of those individual accounts.","The two common control accounts are the Sales Ledger Control Account (Debtors Control Account), summarising all individual debtors' accounts, and the Purchases Ledger Control Account (Creditors Control Account), summarising all individual creditors' accounts. If the balance on a control account agrees with the total of the individual accounts in the subsidiary ledger, this confirms the arithmetical accuracy of the ledger.","If the total of all individual debtors' balances in the Sales Ledger is TSh 180,000, the balance on the Sales Ledger Control Account should also be TSh 180,000.","A shop owner who keeps a summary sheet of the total amount all customers owe, alongside individual customer records, is using the idea of a control account.","What is a control account?::A summary account showing the total of individual accounts in a subsidiary ledger, used to check accuracy.||Name the two main control accounts.::The Sales Ledger (Debtors) Control Account and the Purchases Ledger (Creditors) Control Account.||What does it mean if the control account balance disagrees with the total of individual accounts in the subsidiary ledger?::It indicates that there is an error somewhere in the individual debtor or creditor accounts, or in the control account itself.",
2023-JSS023-Kidato III,Demonstrate mastery of financial assets control,Prepare a Trial balance,Prepare Purchases and Sales Ledgers as further controls of the arithmetical accuracy of ledger accounts,Preparing the Sales and Purchases Ledger Control Accounts,10,Guided practice,Kuwaongoza Wanafunzi,Learners correctly prepare a Sales Ledger Control Account and Purchases Ledger Control Account that balance with the subsidiary ledgers.,Control account format sheets|Sales/Purchases journals|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM",The Sales Ledger Control Account and Purchases Ledger Control Account are prepared from the totals of the various books of original entry relating to debtors and creditors.,"The Sales Ledger Control Account starts with the opening debtors' balance, adds credit sales and dishonoured cheques, and deducts cash received, discounts allowed, returns inwards and bad debts written off, to give the closing debtors' balance. The Purchases Ledger Control Account works in a similar but opposite way for creditors.","Opening debtors TSh 100,000, plus Credit Sales TSh 250,000, less Cash received from debtors TSh 200,000, less Discount allowed TSh 10,000, gives a closing debtors balance of TSh 140,000.","A trader who tracks total amounts owed by all customers, adding new credit sales and subtracting payments received, is maintaining a Sales Ledger Control Account.","Opening creditors balance is TSh 60,000, credit purchases are TSh 90,000 and payments to creditors are TSh 70,000. Find the closing creditors balance.::Closing creditors balance = 60,000 + 90,000 - 70,000 = TSh 80,000.||Name two items that reduce the balance on a Sales Ledger Control Account.::Cash received from debtors and discount allowed (also returns inwards and bad debts written off).||State the opening entry side of the Purchases Ledger Control Account for opening creditors.::Opening creditors' balance is entered on the credit side, since creditors are amounts the business owes.",
2023-JSS023-Kidato III,Prepare basic financial statements,Prepare basic profit or loss statements,"Describe the necessary adjustments needed in the preparation of financial statements (depreciation, bad debts and doubtful debts)","Adjustments for Depreciation, Bad Debts and Doubtful Debts",14,Discussion,Kuwaongoza Wanafunzi,"Learners explain the meaning of depreciation, bad debts and provision for doubtful debts and why they are adjusted in financial statements.",Charts|Sample fixed asset schedules|Textbooks,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","Financial statements must be adjusted for items such as depreciation, bad debts and doubtful debts to reflect a true and fair view of the business.","Depreciation is the systematic allocation of the cost of a non-current asset over its useful life, reflecting wear and tear. A bad debt is a debt confirmed as uncollectible and written off as an expense. A provision for doubtful debts is an estimated amount set aside for debts that may not be collected, based on past experience or a percentage of debtors.","A motor vehicle costing TSh 6,000,000 with an estimated useful life of 5 years and no residual value is depreciated using the straight-line method at TSh 1,200,000 per year (6,000,000 divided by 5).","A shop owner who accepts that a vehicle loses value each year, or that a customer who has disappeared without paying will never pay, is recognising depreciation and bad debts in practice.","Define depreciation.::Depreciation is the systematic reduction in the recorded value of a non-current asset over its useful life.||A machine costs TSh 2,000,000, has a useful life of 4 years and no residual value. Calculate the annual straight-line depreciation.::Annual depreciation = 2,000,000 ÷ 4 = TSh 500,000.||Distinguish between a bad debt and a doubtful debt.::A bad debt is confirmed as uncollectible and written off, while a doubtful debt is only estimated as possibly uncollectible and a provision is made for it.",
2023-JSS023-Kidato III,Prepare basic financial statements,Prepare basic profit or loss statements,Prepare a comprehensive income statement with adjustments,Preparing an Income Statement with Adjustments,14,Guided practice,Kuwaongoza Wanafunzi,"Learners correctly prepare a comprehensive income statement incorporating depreciation, bad debts and doubtful debts adjustments.",Trial balance extracts|Format sheets|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","A comprehensive income statement incorporates year-end adjustments, such as depreciation and bad debts, before arriving at the final net profit.","Adjustments are added as additional expenses in the income statement: depreciation for the period, bad debts written off, and any increase in the provision for doubtful debts. A decrease in the provision for doubtful debts is instead treated as income, since less allowance is now needed.","Gross Profit TSh 500,000, less Other Expenses TSh 150,000, less Depreciation TSh 80,000, less Bad Debts TSh 20,000, gives a Net Profit of TSh 250,000.",A trader who deducts the estimated loss in value of the shop's equipment and unpaid customer debts from profit before deciding how much money to withdraw is applying these adjustments.,"Gross Profit is TSh 300,000, Expenses are TSh 90,000 and Depreciation is TSh 30,000. Calculate Net Profit.::Net Profit = 300,000 - 90,000 - 30,000 = TSh 180,000.||How is an increase in the provision for doubtful debts treated in the income statement?::It is treated as an additional expense, reducing net profit.||How is a decrease in the provision for doubtful debts treated?::It is treated as income and added to gross profit, since less provision is now required.",
2023-JSS023-Kidato III,Prepare basic financial statements,Prepare basic profit or loss statements,Estimate profit or loss for the period from incomplete records,Estimating Profit from Incomplete Records,14,Case study,Kuwaongoza Wanafunzi,Learners correctly estimate profit or loss for a period using the capital comparison (statement of affairs) method.,Sample statements of affairs|Calculators|Case study handouts,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","Some small businesses do not keep full double-entry records, so profit or loss must be estimated by comparing capital at the start and end of the period.","Under the statement of affairs (net worth) method, opening capital is calculated from opening assets and liabilities, and closing capital from closing assets and liabilities. Profit is found as: Closing capital plus drawings, less additional capital introduced, less opening capital.","Opening capital TSh 400,000 and closing capital TSh 550,000, with drawings of TSh 60,000 and no additional capital introduced, gives a profit of TSh 210,000 (550,000 + 60,000 - 400,000).","A market trader without formal books who compares what they own now against what they owned a year ago, after accounting for money withdrawn, is estimating profit from incomplete records.","Opening capital is TSh 300,000 and closing capital is TSh 380,000, with no drawings or additional capital. Calculate the profit.::Profit = Closing capital - Opening capital = 380,000 - 300,000 = TSh 80,000.||Opening capital TSh 250,000, closing capital TSh 320,000, drawings TSh 40,000. Calculate the profit.::Profit = Closing capital + Drawings - Opening capital = 320,000 + 40,000 - 250,000 = TSh 110,000.||State the formula used to estimate profit under the statement of affairs method.::Profit = (Closing capital + Drawings) - (Opening capital + Additional capital introduced).",
2023-JSS023-Kidato III,Prepare basic financial statements,Prepare basic business financial position statements,Differentiate between capital and revenue expenditures and their effect on financial statements,Capital Expenditure versus Revenue Expenditure,10,Discussion,Kuwaongoza Wanafunzi,Learners correctly distinguish capital expenditure from revenue expenditure and their effect on the financial statements.,Flashcards|Charts|Sample transaction lists,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","Capital expenditure is money spent to acquire or improve non-current assets, while revenue expenditure is money spent on the day-to-day running of the business.","Capital expenditure, such as buying machinery or extending a building, is recorded as an asset in the statement of financial position and depreciated over time. Revenue expenditure, such as paying wages, rent or repairs, is charged as an expense in the income statement of the period in which it is incurred. Misclassifying one as the other overstates or understates profit.","Buying a new delivery van for TSh 3,000,000 is capital expenditure recorded as an asset, while paying TSh 50,000 for fuel to run the van is revenue expenditure charged to the income statement.",A shop owner who buys a new refrigerator (capital expenditure) but also pays the electricity bill to run it (revenue expenditure) is dealing with both types of expenditure.,"Classify the purchase of a new shop building.::Capital expenditure, since it acquires a non-current asset.||Classify the payment of monthly salaries.::Revenue expenditure, since it is a day-to-day running cost.||What is the effect of wrongly treating capital expenditure as revenue expenditure?::It overstates expenses and understates both net profit and the value of non-current assets.",
2023-JSS023-Kidato III,Prepare basic financial statements,Prepare basic business financial position statements,Prepare a comprehensive statement of financial position,Preparing a Comprehensive Statement of Financial Position,10,Guided practice,Kuwaongoza Wanafunzi,Learners correctly prepare a comprehensive statement of financial position incorporating adjustments such as depreciation and provisions.,Trial balance extracts|Format sheets|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM",A comprehensive statement of financial position presents non-current assets at their net book value (cost less accumulated depreciation) and current assets net of any provision for doubtful debts.,"Non-current assets are shown as Cost less Accumulated Depreciation to give Net Book Value. Debtors are shown net of the provision for doubtful debts. Capital is adjusted for net profit and drawings for the period, giving Closing Capital = Opening Capital + Net Profit - Drawings.","A motor vehicle costing TSh 2,000,000 with accumulated depreciation of TSh 400,000 is shown at a net book value of TSh 1,600,000 in the statement of financial position.","A business owner who values the shop's delivery van at its current worth rather than its original price, after accounting for wear over the years, is applying net book value in practice.","A machine costs TSh 1,000,000 with accumulated depreciation of TSh 250,000. Find its net book value.::Net Book Value = 1,000,000 - 250,000 = TSh 750,000.||Opening capital is TSh 500,000, net profit is TSh 120,000 and drawings are TSh 40,000. Calculate closing capital.::Closing capital = 500,000 + 120,000 - 40,000 = TSh 580,000.||How are debtors shown in the statement of financial position when there is a provision for doubtful debts?::Debtors are shown at the gross amount less the provision for doubtful debts, giving the net realisable value.",
2023-JSS023-Kidato III,Prepare financial statements for non-commercial institutions,Demonstrate an understanding of commercial and non-commercial organisations,"Describe For-Profit, Not-For Profit and Non-Profit organizations (motive, owners, management, sources of income, accounting etc.)","For-Profit, Not-For-Profit and Non-Profit Organisations",8,Discussion,Kuwaongoza Wanafunzi,"Learners correctly differentiate for-profit, not-for-profit and non-profit organisations in terms of motive, ownership and accounting.",Charts|Case examples|Textbooks,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","Organisations differ in their main motive: for-profit organisations exist to make and distribute profit to owners, while not-for-profit and non-profit organisations exist mainly to serve members or the community.","For-profit organisations, such as trading businesses, are owned by proprietors or shareholders and their surplus (profit) belongs to the owners. Not-for-profit organisations, such as clubs and societies, are run for the benefit of members and any surplus is retained to further the organisation's objectives, not distributed to members. They use different accounting statements, such as a Receipts and Payments Account and an Income and Expenditure Account, instead of a Trading and Profit or Loss Account.","A retail shop (for-profit) distributes its profit to the owner, while a sports club (not-for-profit) uses any surplus from subscriptions to buy new equipment for members rather than paying it out to individuals.","A football club that collects membership fees and spends them on uniforms for the team, rather than paying members a share of profit, is an example of a not-for-profit organisation.","State the main difference in motive between for-profit and not-for-profit organisations.::For-profit organisations aim to make and distribute profit to owners, while not-for-profit organisations aim to serve members without distributing surplus to them.||Give one example of a not-for-profit organisation.::A sports club or a welfare society (accepting other reasonable examples such as a cooperative or association).||What statement does a not-for-profit organisation prepare instead of a Trading and Profit or Loss Account?::An Income and Expenditure Account.",
2023-JSS023-Kidato III,Prepare financial statements for non-commercial institutions,Prepare financial statements of non-commercial organisations,Describe important items relating to the accounting of Not-For Profit organizations,Key Accounting Items for Not-For-Profit Organisations,15,Discussion,Kuwaongoza Wanafunzi,Learners correctly explain key terms used in accounting for not-for-profit organisations.,Sample club accounts|Charts|Textbooks,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM",Not-for-profit organisations use specific accounting terms that differ from those used in trading businesses.,"Subscriptions are membership fees received, treated as income. A Receipts and Payments Account is a summary of cash received and paid during the period, similar to a cash book summary. An Income and Expenditure Account is similar to a profit or loss account, matching income earned with expenditure incurred in the period, and its result is called a surplus (instead of profit) or deficit (instead of loss). Accumulated Fund is the equivalent of capital in a not-for-profit organisation.","A club receives TSh 500,000 in subscriptions and spends TSh 350,000 on running costs during the year, giving a surplus of income over expenditure of TSh 150,000, which is added to the Accumulated Fund.",A village welfare group that keeps a record of member contributions received and money spent on community activities is using receipts and payments similar to a not-for-profit organisation's accounts.,"What is an Accumulated Fund?::The equivalent of capital in a not-for-profit organisation, representing accumulated surpluses over time.||What is the equivalent of 'profit' called in an Income and Expenditure Account?::A surplus of income over expenditure (called a deficit if expenditure exceeds income).||What does a Receipts and Payments Account summarise?::All cash and bank receipts and payments made by the organisation during the period.",
2023-JSS023-Kidato III,Prepare financial statements for non-commercial institutions,Prepare financial statements of non-commercial organisations,"Prepare the relevant accounts for Not-For Profit organizations (receipts and payments accounts, Income and expenditure statements and a statement of financial position)",Preparing Receipts and Payments and Income and Expenditure Accounts,15,Guided practice,Kuwaongoza Wanafunzi,"Learners correctly prepare a Receipts and Payments Account, an Income and Expenditure Account, and a Statement of Financial Position for a not-for-profit organisation.",Format sheets|Sample club transactions|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","The financial statements of a not-for-profit organisation are prepared from its cash records, adjusted for items such as accrued and prepaid subscriptions, to determine the surplus or deficit for the period.","The Receipts and Payments Account lists cash items only. The Income and Expenditure Account is then prepared by adjusting cash-based subscriptions for amounts owing or paid in advance, and matching income earned against expenditure incurred, excluding capital items. The Statement of Financial Position lists the organisation's assets and liabilities, with the Accumulated Fund taking the place of capital.","Subscriptions received in cash are TSh 300,000, but TSh 20,000 was received in advance for next year and TSh 15,000 is still owing for this year; subscription income for the Income and Expenditure Account is TSh 295,000 (300,000 - 20,000 + 15,000).",A cooperative treasurer who adjusts total contributions collected for amounts prepaid or still owed before reporting the year's true income is preparing an Income and Expenditure Account.,"Cash subscriptions received are TSh 400,000, subscriptions received in advance are TSh 30,000, and subscriptions owing at year end are TSh 25,000. Calculate subscription income for the year.::Subscription income = 400,000 - 30,000 + 25,000 = TSh 395,000.||A club's total income for the year is TSh 500,000 and total expenditure is TSh 420,000. Calculate the surplus or deficit.::Surplus = 500,000 - 420,000 = TSh 80,000 surplus of income over expenditure.||What takes the place of 'Capital' in a not-for-profit organisation's statement of financial position?::The Accumulated Fund.",
2023-JSS023-Kidato III,Demonstrate mastery of financial assets control,Adjust records in financial statements,Describe the basis of accounting (cash basis and accrual basis),Cash Basis and Accrual Basis of Accounting,10,Discussion,Kuwaongoza Wanafunzi,Learners correctly distinguish the cash basis and accrual basis of accounting.,Charts|Sample transactions|Textbooks,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","The basis of accounting determines when income and expenses are recognised in the books, whether when cash actually changes hands or when the transaction occurs.","Under the cash basis, income and expenses are recorded only when cash is actually received or paid. Under the accrual (matching) basis, income and expenses are recorded when they are earned or incurred, regardless of when cash is received or paid, so amounts owing (accrued) or paid in advance (prepaid) are included. The accrual basis gives a more accurate picture of profit for a period and is required for formal financial statements.","If rent of TSh 100,000 for December is paid in January, the cash basis would record it as a January expense, while the accrual basis records it as a December expense, matching it to the period it relates to.","A shopkeeper who counts an expense as belonging to the month the goods or service was used, even if payment is made later, is applying the accrual basis of accounting.","Define the cash basis of accounting.::A method of accounting where income and expenses are recorded only when cash is actually received or paid.||Define the accrual basis of accounting.::A method where income and expenses are recorded when earned or incurred, regardless of when cash is received or paid.||Which basis of accounting is more appropriate for preparing formal financial statements, and why?::The accrual basis, because it matches income and expenses to the period they relate to, giving a more accurate measure of profit.",
2023-JSS023-Kidato III,Demonstrate mastery of financial assets control,Adjust records in financial statements,Adjust various recorded business transactions in the financial statements based on appropriate accounting basis (accruals and pre-payments),Adjusting for Accruals and Prepayments,10,Guided practice,Kuwaongoza Wanafunzi,Learners correctly adjust expense and income accounts for accruals and prepayments.,Ledger extracts|Format sheets|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","At the end of a period, expense and income accounts are adjusted for amounts accrued (owing) or prepaid (paid in advance) so that the correct amount is charged to the period.","An accrued expense is an expense incurred but not yet paid, and is added to the amount paid during the period, then shown as a current liability. A prepaid expense is an expense paid in advance for the next period, and is deducted from the amount paid, then shown as a current asset. Income accrued and income received in advance are treated similarly but for revenue accounts.","Rent paid during the year is TSh 240,000, but TSh 20,000 relates to the following year (prepaid). The rent expense charged to this year's income statement is TSh 220,000 (240,000 - 20,000), and TSh 20,000 is shown as a prepayment (current asset).",A trader who pays a full year's insurance premium in advance and only counts part of it as this year's expense is adjusting for a prepayment.,"Wages paid during the year are TSh 500,000, and TSh 30,000 is still owing at year end. Calculate the wages expense for the year.::Wages expense = 500,000 + 30,000 = TSh 530,000 (the TSh 30,000 owing is also shown as an accrued liability).||Insurance paid is TSh 120,000, of which TSh 15,000 relates to the next period. Calculate the insurance expense for this year.::Insurance expense = 120,000 - 15,000 = TSh 105,000 (the TSh 15,000 is shown as a prepayment, a current asset).||How is an accrued expense shown in the statement of financial position?::As a current liability, since it is an amount owed by the business at the end of the period.",
2023-JSS023-Kidato IV,Prepare basic financial statements,Prepare basic profit or loss statements,Describe various forms of business arrangements (manufacturing firms; consignment arrangement; partnership and joint venture agreement and departmental stores),Forms of Business Arrangements,14,Discussion,Kuwaongoza Wanafunzi,"Learners correctly describe manufacturing, consignment, partnership, joint venture and departmental business arrangements.",Charts|Case examples|Textbooks,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","Businesses can be organised in different forms depending on the nature of ownership and operations, each requiring different accounting treatment.","A manufacturing firm produces goods from raw materials for sale, requiring a Manufacturing Account. A consignment arrangement involves sending goods to an agent (consignee) to sell on behalf of the owner (consignor). A partnership is a business owned by two or more people sharing profits according to an agreement. A joint venture is a temporary business arrangement between two or more parties for a specific undertaking. A departmental store operates several departments within one business, each requiring its own trading results.","A furniture maker who buys timber, transforms it into chairs and sells them is a manufacturing firm, while a trader who sends the same chairs to an agent in another town to sell on commission is using a consignment arrangement.",Two friends who pool money to jointly import and sell goods for a single trading season are engaging in a joint venture.,"What is a partnership?::A business owned by two or more people who share profits and losses according to an agreed ratio.||Distinguish a manufacturing firm from a trading firm.::A manufacturing firm produces goods from raw materials before selling them, while a trading firm buys finished goods and resells them without further processing.||What is a consignment arrangement?::An arrangement where a consignor sends goods to a consignee (agent) to sell on their behalf, usually for a commission.",
2023-JSS023-Kidato IV,Prepare basic financial statements,Prepare basic profit or loss statements,Prepare relevant accounts to determine profit or loss for different forms of business (manufacturing firms; partnership firms-admission and retirement of a partner; joint venture; consignments and departmental stores),Preparing Accounts for Manufacturing and Partnership Businesses,14,Guided practice,Kuwaongoza Wanafunzi,Learners correctly prepare a manufacturing account and a partnership profit-sharing appropriation account.,Format sheets|Sample cost data|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM",Different forms of business require specific accounts to determine profit or loss appropriate to their operations.,"A Manufacturing Account calculates the cost of production by adding direct materials, direct labour and factory overheads to give the cost of goods manufactured, which is then transferred to the Trading Account. A Partnership Appropriation Account shows how net profit is shared among partners after allowing for interest on capital, partners' salaries and any interest on drawings, according to the partnership agreement.","A manufacturing business with direct materials of TSh 400,000, direct labour of TSh 250,000 and factory overheads of TSh 150,000 has a total cost of production of TSh 800,000.",Two business partners who agree that one receives a monthly salary before the remaining profit is shared equally are using a partnership appropriation account in practice.,"Direct materials are TSh 300,000, direct labour TSh 200,000 and factory overheads TSh 100,000. Calculate the total cost of production.::Cost of production = 300,000 + 200,000 + 100,000 = TSh 600,000.||Net profit of a partnership is TSh 400,000. After a partner's salary of TSh 100,000, the remainder is shared equally between two partners. How much does each partner receive from the remainder?::Remainder = 400,000 - 100,000 = TSh 300,000; each partner receives 300,000 ÷ 2 = TSh 150,000.||What is the purpose of a Manufacturing Account?::To calculate the total cost of goods manufactured during a period, which is then transferred to the Trading Account.",
2023-JSS023-Kidato IV,Prepare basic financial statements,Prepare basic business financial position statements,"Prepare statements of financial position for different forms of business (manufacturing firms; partnership firms-admission and retirement of a partner, and departmental stores)",Statement of Financial Position for Manufacturing and Partnership Firms,13,Guided practice,Kuwaongoza Wanafunzi,"Learners correctly prepare a statement of financial position for a manufacturing firm and a partnership, including partners' capital and current accounts.",Format sheets|Trial balance extracts|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM",The statement of financial position for manufacturing and partnership firms follows the usual format but includes specific items relevant to each form of business.,"For a manufacturing firm, the statement includes finished goods, work-in-progress and raw materials as separate categories of inventory. For a partnership, the capital section shows each partner's fixed capital account and current account separately, with the current account reflecting salary, interest on capital, share of profit and drawings for each partner.","Partner A has a fixed capital of TSh 500,000 and a current account balance of TSh 80,000 (credit), giving a total of TSh 580,000 attributable to Partner A in the statement of financial position.","Business partners who each keep a separate running record of their share of profit, salary and drawings, apart from their original capital contribution, are using capital and current accounts.","Name the three categories of inventory shown for a manufacturing firm.::Raw materials, work-in-progress and finished goods.||A partner has a fixed capital of TSh 300,000 and a current account balance of TSh 45,000 (credit). What is the partner's total interest in the business?::Total = 300,000 + 45,000 = TSh 345,000.||Why do partnerships use separate capital and current accounts?::To keep each partner's fixed original capital contribution separate from the fluctuating balance of salary, interest, profit share and drawings.",
2023-JSS023-Kidato IV,Prepare basic financial statements,Prepare basic Statements of Cash flows,Describe types of Cash Flows,Types of Cash Flow Activities,13,Discussion,Kuwaongoza Wanafunzi,Learners correctly identify and describe the three categories of cash flow activities.,Charts|Sample cash flow statements|Textbooks,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM",A Statement of Cash Flows classifies the movement of cash into three main categories of activity during a period.,"Operating activities relate to the main revenue-generating activities of the business, such as cash received from customers and cash paid to suppliers and employees. Investing activities relate to the purchase and sale of non-current assets and investments. Financing activities relate to changes in the business's capital and borrowings, such as loans received or repaid and capital introduced or withdrawn.","Cash received from customers of TSh 600,000 is an operating activity, cash paid to buy a delivery van of TSh 1,000,000 is an investing activity, and cash received from a new bank loan of TSh 500,000 is a financing activity.","A business owner who separates money earned from daily sales, money spent buying new equipment, and money borrowed from the bank is thinking in terms of the three cash flow categories.","Name the three categories of activities in a Statement of Cash Flows.::Operating activities, investing activities and financing activities.||Classify the purchase of a new machine for cash.::An investing activity.||Classify the repayment of a bank loan.::A financing activity.",
2023-JSS023-Kidato IV,Prepare basic financial statements,Prepare basic Statements of Cash flows,Prepare a basic Statements of Cash flows,Preparing a Basic Statement of Cash Flows,13,Guided practice,Kuwaongoza Wanafunzi,Learners correctly prepare a basic Statement of Cash Flows showing net cash flow from each activity and the overall change in cash.,Format sheets|Comparative statements of financial position|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","A Statement of Cash Flows summarises cash inflows and outflows under operating, investing and financing activities to show the overall change in cash for the period.","Net cash flow from each of the three categories is calculated separately and then added together to give the net increase or decrease in cash for the period. This net change is added to the opening cash balance to arrive at the closing cash balance, which should agree with the cash and bank balance in the statement of financial position.","Net cash from operating activities TSh 300,000, net cash used in investing activities TSh 150,000, and net cash from financing activities TSh 50,000, gives a net increase in cash of TSh 200,000 (300,000 - 150,000 + 50,000).","A business owner who tracks money earned from sales, money spent on new equipment, and money borrowed, then works out whether overall cash increased or decreased, is preparing a simple cash flow statement.","Net cash from operating activities is TSh 250,000, investing activities used TSh 100,000 and financing activities provided TSh 40,000. Calculate the net change in cash.::Net change in cash = 250,000 - 100,000 + 40,000 = TSh 190,000 increase.||Opening cash balance is TSh 60,000 and the net increase in cash for the period is TSh 190,000. Find the closing cash balance.::Closing cash balance = 60,000 + 190,000 = TSh 250,000.||What should the closing cash balance in a Statement of Cash Flows agree with?::The cash and bank balance shown in the statement of financial position at the end of the period.",
2023-JSS023-Kidato IV,Prepare basic financial statements,Prepare basic financial statements for audit,"Prepare a basic set of financial statements for financial audit (Income Statement, Statement of Financial Position, Cash Flows and Notes to Financial Statements)",Preparing Financial Statements for Audit,13,Case study,Kuwaongoza Wanafunzi,"Learners correctly prepare a complete, properly presented set of financial statements suitable for audit purposes.",Format sheets|Sample audited accounts|Calculators,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","Financial statements prepared for audit purposes must be complete, accurate and properly presented, including all supporting notes, since they will be independently examined by an auditor.","A basic audit-ready set of financial statements includes the Income Statement, the Statement of Financial Position, the Statement of Cash Flows, and Notes to the Financial Statements explaining accounting policies and the detail behind summarised figures, such as a breakdown of non-current assets and depreciation. All statements must be internally consistent, for example the net profit in the income statement must agree with the change in capital shown elsewhere.","A note to the financial statements may show that Non-current Assets of TSh 1,600,000 in the Statement of Financial Position consist of a motor vehicle costing TSh 2,000,000 less accumulated depreciation of TSh 400,000.","A business preparing its records for review by a bank or tax authority arranges its statements clearly with supporting notes, just as it would for an audit.","Name the four components of a basic set of financial statements for audit.::The Income Statement, the Statement of Financial Position, the Statement of Cash Flows, and the Notes to the Financial Statements.||Why are Notes to the Financial Statements important for audit purposes?::They provide supporting detail and explanations for the summarised figures shown in the main statements, helping the auditor verify accuracy.||What figure should be consistent between the Income Statement and the movement in Capital in the Statement of Financial Position?::The net profit for the period, which increases capital in the statement of financial position.",
2023-JSS023-Kidato IV,Demonstrate mastery of the use of ICT in Book-keeping,Use basic accounting packages,Record business transactions by using basic accounting packages,Recording Transactions Using Accounting Software,4,Demonstration,Kuwaongoza Wanafunzi,Learners correctly record basic business transactions using a computerised accounting package.,Computers|Accounting software|Projector|Sample transactions,"TET(2023), BOOK-KEEPING SYLLABUS FOR ORDINARY SECONDARY EDUCATION, TET, DAR ES SALAAM","Accounting packages are computer programs designed to record, process and report business transactions electronically, replacing manual books of account.","Basic accounting packages allow users to set up a chart of accounts, enter transactions such as sales, purchases, receipts and payments through data entry screens, and automatically post the entries to the relevant ledger accounts using built-in double-entry logic. This reduces arithmetic errors and speeds up the recording process compared to manual book-keeping.","Entering a cash sale of TSh 70,000 into an accounting package's sales screen automatically posts a debit of TSh 70,000 to the Cash Account and a credit of TSh 70,000 to the Sales Account in the system's ledgers.",A shop that uses a computer program to record daily sales instead of a paper sales book is applying accounting software in everyday business.,"What is an accounting package?::A computer program used to record, process and report business financial transactions.||State one advantage of using an accounting package over manual book-keeping.::It reduces arithmetic errors and automatically posts double entries, saving time.||What must be set up in an accounting package before transactions can be entered?::A chart of accounts, listing all the accounts to be used by the business.",
